travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
1.0333333333333334,17,AV,1,0,0,71,-1.0333333333333334,"0,0"
1.05,9,AV,1,0,0,130,-1.05,"0,0"
0.9666666666666667,19,AV,1,0,0,92,-0.9666666666666667,"0,0"
2.8833333333333333,7,AV,0,0,0,131,-2.8833333333333333,"0,0"
1.05,18,AV,1,0,0,76,-1.05,"0,0"
3.6333333333333333,5,AV,0,0,0,141,-3.6333333333333333,"0,0"
2.7333333333333334,13,AV,0,0,0,77,-2.7333333333333334,"0,0"
0.8666666666666667,15,AV,1,0,0,90,-0.8666666666666667,"0,0"
1.0666666666666667,10,AV,1,0,0,92,-1.0666666666666667,"0,0"
0.9166666666666666,6,AV,1,0,0,159,-0.9166666666666666,"0,0"
1.1166666666666667,0,Human,0,0,0,56,-1.1166666666666667,"-0.2217422606191504,-0.4540436765058795"
1.2166666666666666,1,Human,0,0,0,48,-1.2166666666666666,"-0.2217422606191504,-0.4540436765058795"
2.9166666666666665,2,Human,0,0,0,125,-2.9166666666666665,"-0.2217422606191504,-0.4540436765058795"
3.6333333333333333,3,Human,0,0,0,143,-3.6333333333333333,"-0.2217422606191504,-0.4540436765058795"
2.95,4,Human,0,0,0,125,-2.95,"-0.2217422606191504,-0.4540436765058795"
2.683333333333333,8,Human,0,0,0,82,-2.683333333333333,"-0.2217422606191504,-0.4540436765058795"
1.2,11,Human,0,0,0,47,-1.2,"-0.2217422606191504,-0.4540436765058795"
2.033333333333333,12,Human,0,0,0,58,-2.033333333333333,"-0.2217422606191504,-0.4540436765058795"
2.8,14,Human,0,0,0,72,-2.8,"-0.2217422606191504,-0.4540436765058795"
1.9833333333333334,16,Human,0,0,0,64,-1.9833333333333334,"-0.2217422606191504,-0.4540436765058795"
1.9166666666666667,20,Human,0,0,0,70,-1.9166666666666667,"-0.2217422606191504,-0.4540436765058795"
2.566666666666667,21,Human,0,0,0,91,-2.566666666666667,"-0.2217422606191504,-0.4540436765058795"
1.1333333333333333,22,Human,0,0,0,56,-1.1333333333333333,"-0.2217422606191504,-0.4540436765058795"
