travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
1.0333333333333334,17,AV,1,0,0,71,-1.0333333333333334,"0,0"
3.9,9,AV,0,0,0,130,-3.9,"0,0"
3.533333333333333,19,AV,0,0,0,92,-3.533333333333333,"0,0"
1.0166666666666666,7,AV,1,0,0,131,-1.0166666666666666,"0,0"
2.7666666666666666,18,AV,0,0,0,76,-2.7666666666666666,"0,0"
3.7333333333333334,5,AV,0,0,0,141,-3.7333333333333334,"0,0"
2.783333333333333,13,AV,0,0,0,77,-2.783333333333333,"0,0"
0.8833333333333333,15,AV,1,0,0,90,-0.8833333333333333,"0,0"
1.0833333333333333,10,AV,1,0,0,92,-1.0833333333333333,"0,0"
4.366666666666666,6,AV,0,0,0,159,-4.366666666666666,"0,0"
1.1166666666666667,0,Human,0,0,0,56,-1.1166666666666667,"-0.2217422606191504,-0.4540436765058795"
1.2166666666666666,1,Human,0,0,0,48,-1.2166666666666666,"-0.2217422606191504,-0.4540436765058795"
3.9166666666666665,2,Human,0,0,0,125,-3.9166666666666665,"-0.2217422606191504,-0.4540436765058795"
4.6,3,Human,0,0,0,143,-4.6,"-0.2217422606191504,-0.4540436765058795"
3.95,4,Human,0,0,0,125,-3.95,"-0.2217422606191504,-0.4540436765058795"
3.6166666666666667,8,Human,0,0,0,82,-3.6166666666666667,"-0.2217422606191504,-0.4540436765058795"
1.2,11,Human,0,0,0,47,-1.2,"-0.2217422606191504,-0.4540436765058795"
2.033333333333333,12,Human,0,0,0,58,-2.033333333333333,"-0.2217422606191504,-0.4540436765058795"
2.8,14,Human,0,0,0,72,-2.8,"-0.2217422606191504,-0.4540436765058795"
1.9833333333333334,16,Human,0,0,0,64,-1.9833333333333334,"-0.2217422606191504,-0.4540436765058795"
1.9166666666666667,20,Human,0,0,0,70,-1.9166666666666667,"-0.2217422606191504,-0.4540436765058795"
3.5,21,Human,0,0,0,91,-3.5,"-0.2217422606191504,-0.4540436765058795"
1.15,22,Human,0,0,0,56,-1.15,"-0.2217422606191504,-0.4540436765058795"
