id,0,1,2,3,4,5,6,7,8,9
0,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.45,-2.4833333333333334,-2.433333333333333,-2.6
1,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.466666666666667,-2.5,-2.433333333333333,-2.816666666666667
2,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.466666666666667,-2.8833333333333333,-2.433333333333333,-2.55
3,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.45,-2.8833333333333333,-2.433333333333333,-2.8666666666666667
4,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.8666666666666667,-2.466666666666667,-2.433333333333333,-2.566666666666667
5,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.8666666666666667,-2.466666666666667,-2.433333333333333,-2.8666666666666667
6,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.8666666666666667,-2.933333333333333,-2.433333333333333,-2.533333333333333
7,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.8666666666666667,-2.933333333333333,-2.433333333333333,-2.9166666666666665
8,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.4166666666666665,-2.45,-2.8833333333333333,-2.55
9,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.433333333333333,-2.466666666666667,-2.8833333333333333,-2.8666666666666667
10,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.433333333333333,-2.933333333333333,-2.8833333333333333,-2.533333333333333
11,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.4166666666666665,-2.933333333333333,-2.8833333333333333,-2.9166666666666665
12,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.9166666666666665,-2.433333333333333,-2.8833333333333333,-2.533333333333333
13,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.9166666666666665,-2.433333333333333,-2.8833333333333333,-2.9166666666666665
14,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.9166666666666665,-2.966666666666667,-2.8833333333333333,-2.4833333333333334
15,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.7166666666666666,-2.9166666666666665,-2.9833333333333334,-2.8833333333333333,-2.95
16,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.4166666666666665,-2.466666666666667,-2.4,-2.566666666666667
17,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.4166666666666665,-2.45,-2.4,-2.816666666666667
18,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.4166666666666665,-2.8833333333333333,-2.4,-2.533333333333333
19,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.4166666666666665,-2.8833333333333333,-2.4,-2.8666666666666667
20,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.216666666666667,-2.4166666666666665,-2.3833333333333333,-2.5166666666666666
21,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.216666666666667,-2.433333333333333,-2.4,-2.816666666666667
22,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.8666666666666667,-2.9166666666666665,-2.4,-2.5
23,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.8666666666666667,-2.9166666666666665,-2.3833333333333333,-2.9
24,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.3833333333333333,-2.433333333333333,-2.8833333333333333,-2.533333333333333
25,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.3833333333333333,-2.4166666666666665,-2.9,-2.8666666666666667
26,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.4,-2.933333333333333,-2.8833333333333333,-2.4833333333333334
27,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.3833333333333333,-2.9166666666666665,-2.8833333333333333,-2.9
28,-0.7,-0.7333333333333333,-1.4166666666666667,-1.5333333333333334,-1.7,-1.8833333333333333,-2.9,-2.4,-2.8833333333333333,-2.5
